Blue,CloudMask,CloudMaskConfidence,Green,ImageDate,ImageName,Lake,NIR,Organization,Red,SWIR1,SWIR2,Sensor,StationID
729,1,1,1106,5/5/2006,LT50380322006125,Utah,644,UTAHDWQ,903,218,221,LANDSAT/LT5_SR,4917450
1613,1,1,2073,5/5/2006,LT50380322006125,Utah,393,UTAHDWQ,1474,56,45,LANDSAT/LT5_SR,4917500
1592,1,1,2105,5/5/2006,LT50380322006125,Utah,578,UTAHDWQ,1590,175,151,LANDSAT/LT5_SR,4917520
1485,1,1,1922,5/5/2006,LT50380322006125,Utah,616,UTAHDWQ,1502,35,46,LANDSAT/LT5_SR,4917600
1164,1,1,1667,5/5/2006,LT50380322006125,Utah,645,UTAHDWQ,1323,289,256,LANDSAT/LT5_SR,4917770
1504,4,2,1638,5/13/2006,LE70380322006133,Utah,1154,UTAHDWQ,1215,611,517,LANDSAT/LE7_SR,4917310
1316,1,1,1580,5/13/2006,LE70380322006133,Utah,209,UTAHDWQ,859,50,30,LANDSAT/LE7_SR,4917370
1032,1,1,1292,5/13/2006,LE70380322006133,Utah,427,UTAHDWQ,898,246,238,LANDSAT/LE7_SR,4917390
1922,4,3,1993,5/13/2006,LE70380322006133,Utah,2265,UTAHDWQ,1875,1039,873,LANDSAT/LE7_SR,4917450
1881,4,3,2116,5/13/2006,LE70380322006133,Utah,888,UTAHDWQ,1442,503,402,LANDSAT/LE7_SR,4917500
1190,1,1,1361,5/13/2006,LE70380322006133,Utah,571,UTAHDWQ,865,299,263,LANDSAT/LE7_SR,4917520
